target_acc,taxid,Base_Species_TaxID,Species_Name
PDT001766188.1,470,470,Acinetobacter baumannii
PDT000025989.1,1311067,470,Acinetobacter baumannii
PDT000473804.1,470,470,Acinetobacter baumannii
PDT000634045.1,470,470,Acinetobacter baumannii
PDT002275225.1,470,470,Acinetobacter baumannii
PDT001373631.3,470,470,Acinetobacter baumannii
PDT000751296.1,470,470,Acinetobacter baumannii
PDT001506278.1,470,470,Acinetobacter baumannii
PDT000863600.1,470,470,Acinetobacter baumannii
PDT001067709.3,470,470,Acinetobacter baumannii
PDT001046527.1,470,470,Acinetobacter baumannii
PDT000880086.1,470,470,Acinetobacter baumannii
PDT000023954.1,1310981,470,Acinetobacter baumannii
PDT001816848.2,470,470,Acinetobacter baumannii
PDT001609346.3,470,470,Acinetobacter baumannii
PDT001671896.1,470,470,Acinetobacter baumannii
PDT000216797.1,470,470,Acinetobacter baumannii
PDT001006716.1,470,470,Acinetobacter baumannii
PDT001194591.1,470,470,Acinetobacter baumannii
PDT001321007.1,470,470,Acinetobacter baumannii
PDT001708660.3,470,470,Acinetobacter baumannii
PDT001149691.3,470,470,Acinetobacter baumannii
PDT001824711.1,470,470,Acinetobacter baumannii
PDT001810480.2,470,470,Acinetobacter baumannii
PDT002239562.1,470,470,Acinetobacter baumannii
PDT001044884.3,470,470,Acinetobacter baumannii
PDT001866878.1,470,470,Acinetobacter baumannii
PDT000746759.1,470,470,Acinetobacter baumannii
PDT002046060.1,470,470,Acinetobacter baumannii
PDT001707431.3,470,470,Acinetobacter baumannii
PDT001456776.3,470,470,Acinetobacter baumannii
PDT001888995.1,470,470,Acinetobacter baumannii
PDT001728559.3,470,470,Acinetobacter baumannii
PDT000886725.1,470,470,Acinetobacter baumannii
PDT000751386.1,470,470,Acinetobacter baumannii
PDT002024689.1,470,470,Acinetobacter baumannii
PDT000354458.1,470,470,Acinetobacter baumannii
PDT000733262.3,470,470,Acinetobacter baumannii
PDT000526366.1,470,470,Acinetobacter baumannii
PDT001609342.3,470,470,Acinetobacter baumannii
PDT001235671.5,470,470,Acinetobacter baumannii
PDT001164036.3,470,470,Acinetobacter baumannii
PDT000747417.1,470,470,Acinetobacter baumannii
PDT001231403.1,470,470,Acinetobacter baumannii
PDT000882508.1,470,470,Acinetobacter baumannii
PDT001382809.1,470,470,Acinetobacter baumannii
PDT001006916.1,470,470,Acinetobacter baumannii
PDT001689469.3,470,470,Acinetobacter baumannii
PDT000807452.1,470,470,Acinetobacter baumannii
PDT000383104.1,470,470,Acinetobacter baumannii
PDT001824786.1,470,470,Acinetobacter baumannii
PDT001253175.4,470,470,Acinetobacter baumannii
PDT000941538.1,470,470,Acinetobacter baumannii
PDT001257332.3,470,470,Acinetobacter baumannii
PDT001603221.1,470,470,Acinetobacter baumannii
PDT001416164.1,470,470,Acinetobacter baumannii
PDT001828561.1,470,470,Acinetobacter baumannii
PDT000354432.1,470,470,Acinetobacter baumannii
PDT002380031.1,470,470,Acinetobacter baumannii
PDT001469633.1,470,470,Acinetobacter baumannii
PDT000945236.2,470,470,Acinetobacter baumannii
PDT001603024.1,470,470,Acinetobacter baumannii
PDT001231315.1,470,470,Acinetobacter baumannii
PDT001249947.1,470,470,Acinetobacter baumannii
PDT002247740.1,470,470,Acinetobacter baumannii
PDT000025119.1,1311110,470,Acinetobacter baumannii
PDT000023941.1,1310942,470,Acinetobacter baumannii
PDT002151984.1,470,470,Acinetobacter baumannii
PDT001352962.3,470,470,Acinetobacter baumannii
PDT001231318.1,470,470,Acinetobacter baumannii
PDT001356895.3,470,470,Acinetobacter baumannii
PDT000659572.1,470,470,Acinetobacter baumannii
PDT002154374.1,470,470,Acinetobacter baumannii
PDT001824793.1,470,470,Acinetobacter baumannii
PDT001325840.1,470,470,Acinetobacter baumannii
PDT002243980.1,470,470,Acinetobacter baumannii
PDT002179748.1,470,470,Acinetobacter baumannii
PDT001904348.2,470,470,Acinetobacter baumannii
PDT002098019.1,470,470,Acinetobacter baumannii
PDT001888977.1,470,470,Acinetobacter baumannii
PDT001874291.1,470,470,Acinetobacter baumannii
PDT002230549.1,470,470,Acinetobacter baumannii
PDT001232622.3,470,470,Acinetobacter baumannii
PDT000605683.1,470,470,Acinetobacter baumannii
PDT001046084.3,470,470,Acinetobacter baumannii
PDT002126342.1,470,470,Acinetobacter baumannii
PDT001172816.3,470,470,Acinetobacter baumannii
PDT002239498.1,470,470,Acinetobacter baumannii
PDT001741462.1,470,470,Acinetobacter baumannii
PDT002024592.1,470,470,Acinetobacter baumannii
PDT000990567.1,470,470,Acinetobacter baumannii
PDT001552184.3,470,470,Acinetobacter baumannii
PDT001741464.1,470,470,Acinetobacter baumannii
PDT001636966.3,470,470,Acinetobacter baumannii
PDT001398035.3,470,470,Acinetobacter baumannii
PDT002316099.1,470,470,Acinetobacter baumannii
PDT001603200.1,470,470,Acinetobacter baumannii
PDT000950000.3,470,470,Acinetobacter baumannii
PDT000201418.1,470,470,Acinetobacter baumannii
PDT001952737.1,470,470,Acinetobacter baumannii
PDT001135205.1,470,470,Acinetobacter baumannii
PDT001382971.1,470,470,Acinetobacter baumannii
PDT002059606.1,470,470,Acinetobacter baumannii
PDT000044588.1,1455315,470,Acinetobacter baumannii
PDT002141431.1,470,470,Acinetobacter baumannii
PDT000725296.3,470,470,Acinetobacter baumannii
PDT000033762.1,470,470,Acinetobacter baumannii
PDT001837087.1,470,470,Acinetobacter baumannii
PDT002126727.1,470,470,Acinetobacter baumannii
PDT001355198.1,470,470,Acinetobacter baumannii
PDT001377762.3,470,470,Acinetobacter baumannii
PDT001739623.2,470,470,Acinetobacter baumannii
PDT001665432.1,470,470,Acinetobacter baumannii
PDT000837088.1,470,470,Acinetobacter baumannii
PDT000659799.1,470,470,Acinetobacter baumannii
PDT002126619.1,470,470,Acinetobacter baumannii
PDT002045048.1,470,470,Acinetobacter baumannii
PDT001690262.3,470,470,Acinetobacter baumannii
PDT000222339.1,470,470,Acinetobacter baumannii
PDT000354395.1,470,470,Acinetobacter baumannii
PDT001287112.3,470,470,Acinetobacter baumannii
PDT000899236.3,470,470,Acinetobacter baumannii
PDT001469703.1,470,470,Acinetobacter baumannii
PDT002261625.1,470,470,Acinetobacter baumannii
PDT002145447.1,470,470,Acinetobacter baumannii
PDT002100467.1,470,470,Acinetobacter baumannii
PDT002050485.1,470,470,Acinetobacter baumannii
PDT002059631.1,470,470,Acinetobacter baumannii
PDT001093907.1,470,470,Acinetobacter baumannii
PDT000659543.1,470,470,Acinetobacter baumannii
PDT002126596.1,470,470,Acinetobacter baumannii
PDT000634185.1,470,470,Acinetobacter baumannii
PDT001771509.1,470,470,Acinetobacter baumannii
PDT002345936.1,470,470,Acinetobacter baumannii
PDT002086654.1,470,470,Acinetobacter baumannii
PDT000102170.1,470,470,Acinetobacter baumannii
PDT000114331.2,470,470,Acinetobacter baumannii
PDT000632375.1,470,470,Acinetobacter baumannii
PDT001671932.1,470,470,Acinetobacter baumannii
PDT000106887.2,470,470,Acinetobacter baumannii
PDT002379344.1,470,470,Acinetobacter baumannii
PDT001391291.3,470,470,Acinetobacter baumannii
PDT000980449.1,470,470,Acinetobacter baumannii
PDT001157449.5,470,470,Acinetobacter baumannii
PDT002126871.1,470,470,Acinetobacter baumannii
PDT001676944.1,470,470,Acinetobacter baumannii
PDT001677116.1,470,470,Acinetobacter baumannii
PDT002154375.1,470,470,Acinetobacter baumannii
PDT002126990.1,470,470,Acinetobacter baumannii
PDT001837123.1,470,470,Acinetobacter baumannii
PDT000568156.1,470,470,Acinetobacter baumannii
PDT002049808.1,470,470,Acinetobacter baumannii
PDT000660207.1,470,470,Acinetobacter baumannii
PDT001707557.3,470,470,Acinetobacter baumannii
PDT001505700.1,470,470,Acinetobacter baumannii
PDT001688592.1,470,470,Acinetobacter baumannii
PDT000626474.2,470,470,Acinetobacter baumannii
PDT001231359.1,470,470,Acinetobacter baumannii
PDT000883229.1,470,470,Acinetobacter baumannii
PDT000526433.1,470,470,Acinetobacter baumannii
PDT001695745.1,470,470,Acinetobacter baumannii
PDT001561874.3,470,470,Acinetobacter baumannii
PDT001603166.1,470,470,Acinetobacter baumannii
PDT001858378.2,470,470,Acinetobacter baumannii
PDT002059793.1,470,470,Acinetobacter baumannii
PDT002247428.1,470,470,Acinetobacter baumannii
PDT000746629.1,470,470,Acinetobacter baumannii
PDT001445208.1,470,470,Acinetobacter baumannii
PDT002059714.1,470,470,Acinetobacter baumannii
PDT000209549.1,470,470,Acinetobacter baumannii
PDT002082800.1,470,470,Acinetobacter baumannii
PDT001292488.1,470,470,Acinetobacter baumannii
PDT001671949.1,470,470,Acinetobacter baumannii
PDT001253172.4,470,470,Acinetobacter baumannii
PDT002126639.1,470,470,Acinetobacter baumannii
PDT001791923.2,470,470,Acinetobacter baumannii
PDT001220947.3,470,470,Acinetobacter baumannii
PDT001200420.1,470,470,Acinetobacter baumannii
PDT000747297.1,470,470,Acinetobacter baumannii
PDT001544165.3,470,470,Acinetobacter baumannii
PDT002154384.1,470,470,Acinetobacter baumannii
PDT000107103.2,470,470,Acinetobacter baumannii
PDT001191387.1,470,470,Acinetobacter baumannii
PDT000750196.1,470,470,Acinetobacter baumannii
PDT002067711.1,470,470,Acinetobacter baumannii
PDT001374669.3,470,470,Acinetobacter baumannii
PDT000605960.1,470,470,Acinetobacter baumannii
PDT000751417.1,470,470,Acinetobacter baumannii
PDT000354322.1,470,470,Acinetobacter baumannii
PDT002325542.1,470,470,Acinetobacter baumannii
PDT001595066.1,470,470,Acinetobacter baumannii
PDT000632729.1,470,470,Acinetobacter baumannii
PDT001603198.1,470,470,Acinetobacter baumannii
PDT001835430.2,470,470,Acinetobacter baumannii
PDT001135443.1,470,470,Acinetobacter baumannii
PDT000947591.3,470,470,Acinetobacter baumannii
PDT001106434.3,470,470,Acinetobacter baumannii
PDT000746460.1,470,470,Acinetobacter baumannii
PDT001505965.1,470,470,Acinetobacter baumannii
PDT001360374.1,470,470,Acinetobacter baumannii
PDT001187984.1,470,470,Acinetobacter baumannii
PDT000359907.1,470,470,Acinetobacter baumannii
PDT001326148.3,470,470,Acinetobacter baumannii
PDT001602998.1,470,470,Acinetobacter baumannii
PDT000945285.2,470,470,Acinetobacter baumannii
PDT001659275.3,470,470,Acinetobacter baumannii
PDT002319049.1,470,470,Acinetobacter baumannii
PDT001287108.3,470,470,Acinetobacter baumannii
PDT000106774.2,470,470,Acinetobacter baumannii
PDT001135556.1,470,470,Acinetobacter baumannii
PDT000901310.1,470,470,Acinetobacter baumannii
PDT002164002.1,470,470,Acinetobacter baumannii
PDT001580194.1,470,470,Acinetobacter baumannii
PDT002094398.1,470,470,Acinetobacter baumannii
PDT000634228.1,470,470,Acinetobacter baumannii
PDT001178242.3,470,470,Acinetobacter baumannii
PDT001824770.1,470,470,Acinetobacter baumannii
PDT000418783.1,470,470,Acinetobacter baumannii
PDT000880519.1,470,470,Acinetobacter baumannii
PDT002239632.1,470,470,Acinetobacter baumannii
PDT001675347.4,470,470,Acinetobacter baumannii
PDT001506333.1,470,470,Acinetobacter baumannii
PDT000863673.1,470,470,Acinetobacter baumannii
PDT000342225.2,470,470,Acinetobacter baumannii
PDT000135557.1,470,470,Acinetobacter baumannii
PDT002336465.1,470,470,Acinetobacter baumannii
PDT000850601.3,470,470,Acinetobacter baumannii
PDT000107152.2,470,470,Acinetobacter baumannii
PDT001506108.1,470,470,Acinetobacter baumannii
PDT001135225.1,470,470,Acinetobacter baumannii
PDT000642569.1,470,470,Acinetobacter baumannii
PDT001283655.1,470,470,Acinetobacter baumannii
PDT001505688.1,470,470,Acinetobacter baumannii
PDT002314333.1,470,470,Acinetobacter baumannii
PDT001603267.1,470,470,Acinetobacter baumannii
PDT002175360.1,470,470,Acinetobacter baumannii
PDT001352678.3,470,470,Acinetobacter baumannii
PDT002038761.1,470,470,Acinetobacter baumannii
PDT000135495.1,470,470,Acinetobacter baumannii
PDT000354412.1,470,470,Acinetobacter baumannii
PDT000135585.1,470,470,Acinetobacter baumannii
PDT000827042.1,470,470,Acinetobacter baumannii
PDT001327931.3,470,470,Acinetobacter baumannii
PDT000659457.1,470,470,Acinetobacter baumannii
PDT002241425.1,470,470,Acinetobacter baumannii
PDT001187976.1,470,470,Acinetobacter baumannii
PDT002389079.1,470,470,Acinetobacter baumannii
PDT001135488.1,470,470,Acinetobacter baumannii
PDT002256339.1,470,470,Acinetobacter baumannii
PDT000632523.1,470,470,Acinetobacter baumannii
PDT001491556.1,470,470,Acinetobacter baumannii
PDT000006934.2,525243,470,Acinetobacter baumannii
PDT001707509.3,470,470,Acinetobacter baumannii
PDT000107081.2,470,470,Acinetobacter baumannii
PDT002126844.1,470,470,Acinetobacter baumannii
PDT001832187.1,470,470,Acinetobacter baumannii
PDT000980437.1,470,470,Acinetobacter baumannii
PDT000173802.3,470,470,Acinetobacter baumannii
PDT000354411.1,470,470,Acinetobacter baumannii
PDT000107108.2,470,470,Acinetobacter baumannii
PDT002154405.1,470,470,Acinetobacter baumannii
PDT001173981.3,470,470,Acinetobacter baumannii
PDT002020950.1,470,470,Acinetobacter baumannii
PDT002263271.1,470,470,Acinetobacter baumannii
PDT001231360.1,470,470,Acinetobacter baumannii
PDT001603317.1,470,470,Acinetobacter baumannii
PDT001494930.1,470,470,Acinetobacter baumannii
PDT000354471.1,470,470,Acinetobacter baumannii
PDT001502913.1,470,470,Acinetobacter baumannii
PDT000725048.1,470,470,Acinetobacter baumannii
PDT001707451.3,470,470,Acinetobacter baumannii
PDT002173161.1,470,470,Acinetobacter baumannii
PDT002085684.1,470,470,Acinetobacter baumannii
PDT001314887.1,470,470,Acinetobacter baumannii
PDT002146054.1,470,470,Acinetobacter baumannii
PDT000131241.1,470,470,Acinetobacter baumannii
PDT001538562.1,470,470,Acinetobacter baumannii
PDT000356865.1,470,470,Acinetobacter baumannii
PDT001260793.3,470,470,Acinetobacter baumannii
PDT002107476.1,470,470,Acinetobacter baumannii
PDT001488366.2,470,470,Acinetobacter baumannii
PDT001170258.3,470,470,Acinetobacter baumannii
PDT000887053.1,470,470,Acinetobacter baumannii
PDT001306064.3,470,470,Acinetobacter baumannii
PDT001218685.1,470,470,Acinetobacter baumannii
PDT000134683.1,470,470,Acinetobacter baumannii
PDT001957178.1,470,470,Acinetobacter baumannii
PDT002213437.1,470,470,Acinetobacter baumannii
PDT002152035.1,470,470,Acinetobacter baumannii
PDT002026735.1,470,470,Acinetobacter baumannii
PDT001360367.1,470,470,Acinetobacter baumannii
PDT000660326.1,470,470,Acinetobacter baumannii
PDT001593380.1,470,470,Acinetobacter baumannii
PDT001273765.3,470,470,Acinetobacter baumannii
PDT000659875.1,470,470,Acinetobacter baumannii
PDT001853588.1,470,470,Acinetobacter baumannii
PDT002247507.1,470,470,Acinetobacter baumannii
PDT001820106.1,470,470,Acinetobacter baumannii
PDT000263936.1,470,470,Acinetobacter baumannii
PDT001898908.1,470,470,Acinetobacter baumannii
PDT002247680.1,470,470,Acinetobacter baumannii
PDT002204742.1,470,470,Acinetobacter baumannii
PDT001971178.1,470,470,Acinetobacter baumannii
PDT001766093.1,470,470,Acinetobacter baumannii
PDT000526479.1,470,470,Acinetobacter baumannii
PDT002380044.1,470,470,Acinetobacter baumannii
PDT001149708.3,470,470,Acinetobacter baumannii
PDT001505648.1,470,470,Acinetobacter baumannii
PDT002279026.1,470,470,Acinetobacter baumannii
PDT000417647.1,470,470,Acinetobacter baumannii
PDT001283769.1,470,470,Acinetobacter baumannii
PDT002199653.1,470,470,Acinetobacter baumannii
PDT001516683.3,470,470,Acinetobacter baumannii
PDT000024603.1,1311046,470,Acinetobacter baumannii
PDT001971172.1,470,470,Acinetobacter baumannii
PDT002302035.1,470,470,Acinetobacter baumannii
PDT000480310.1,470,470,Acinetobacter baumannii
PDT001614416.3,470,470,Acinetobacter baumannii
PDT001373651.3,470,470,Acinetobacter baumannii
PDT002126881.1,470,470,Acinetobacter baumannii
PDT000747372.1,470,470,Acinetobacter baumannii
PDT002049980.1,470,470,Acinetobacter baumannii
PDT000023827.1,1310863,470,Acinetobacter baumannii
PDT001694127.3,470,470,Acinetobacter baumannii
PDT001163975.3,470,470,Acinetobacter baumannii
PDT001148889.3,470,470,Acinetobacter baumannii
PDT001577282.1,470,470,Acinetobacter baumannii
PDT002059911.1,470,470,Acinetobacter baumannii
PDT001409597.3,470,470,Acinetobacter baumannii
PDT001694575.3,470,470,Acinetobacter baumannii
PDT001820046.1,470,470,Acinetobacter baumannii
PDT001899157.1,470,470,Acinetobacter baumannii
PDT001006903.1,470,470,Acinetobacter baumannii
PDT000865758.1,470,470,Acinetobacter baumannii
PDT001837287.2,470,470,Acinetobacter baumannii
PDT001322316.3,470,470,Acinetobacter baumannii
PDT001707554.3,470,470,Acinetobacter baumannii
PDT001765636.2,470,470,Acinetobacter baumannii
PDT001006828.1,470,470,Acinetobacter baumannii
PDT002243934.1,470,470,Acinetobacter baumannii
PDT000014370.2,1217644,470,Acinetobacter baumannii
PDT002129981.1,470,470,Acinetobacter baumannii
PDT001505973.1,470,470,Acinetobacter baumannii
PDT000887284.1,470,470,Acinetobacter baumannii
PDT000720484.1,470,470,Acinetobacter baumannii
PDT001135565.1,470,470,Acinetobacter baumannii
PDT002072464.1,470,470,Acinetobacter baumannii
PDT001766725.1,470,470,Acinetobacter baumannii
PDT001159219.3,470,470,Acinetobacter baumannii
PDT000943828.1,470,470,Acinetobacter baumannii
PDT001506150.1,470,470,Acinetobacter baumannii
PDT000106830.2,470,470,Acinetobacter baumannii
PDT000148414.1,470,470,Acinetobacter baumannii
PDT001278480.1,470,470,Acinetobacter baumannii
PDT001603248.1,470,470,Acinetobacter baumannii
PDT000107058.2,470,470,Acinetobacter baumannii
PDT000659886.1,470,470,Acinetobacter baumannii
PDT001306755.3,470,470,Acinetobacter baumannii
PDT001603309.1,470,470,Acinetobacter baumannii
PDT001114960.1,470,470,Acinetobacter baumannii
PDT001874305.1,470,470,Acinetobacter baumannii
PDT002036454.1,470,470,Acinetobacter baumannii
PDT001739848.2,470,470,Acinetobacter baumannii
PDT001318196.3,470,470,Acinetobacter baumannii
PDT002025926.1,470,470,Acinetobacter baumannii
PDT002264264.1,470,470,Acinetobacter baumannii
PDT001231393.1,470,470,Acinetobacter baumannii
PDT000897578.3,470,470,Acinetobacter baumannii
PDT000387359.1,470,470,Acinetobacter baumannii
PDT000020328.1,1398968,470,Acinetobacter baumannii
PDT000733215.3,470,470,Acinetobacter baumannii
PDT002247465.1,470,470,Acinetobacter baumannii
PDT002107472.1,470,470,Acinetobacter baumannii
PDT000287630.1,470,470,Acinetobacter baumannii
PDT002059898.1,470,470,Acinetobacter baumannii
PDT000036740.1,470,470,Acinetobacter baumannii
PDT002337434.1,470,470,Acinetobacter baumannii
PDT000418800.1,470,470,Acinetobacter baumannii
PDT000632931.1,470,470,Acinetobacter baumannii
PDT000945264.2,470,470,Acinetobacter baumannii
PDT000863624.1,470,470,Acinetobacter baumannii
PDT000892980.1,470,470,Acinetobacter baumannii
PDT002344758.1,470,470,Acinetobacter baumannii
PDT001814576.2,470,470,Acinetobacter baumannii
PDT002154254.1,470,470,Acinetobacter baumannii
PDT001690258.3,470,470,Acinetobacter baumannii
PDT001709381.3,470,470,Acinetobacter baumannii
PDT000865811.1,470,470,Acinetobacter baumannii
PDT000135502.1,470,470,Acinetobacter baumannii
PDT002084000.1,470,470,Acinetobacter baumannii
PDT000431539.1,470,470,Acinetobacter baumannii
PDT002142003.1,470,470,Acinetobacter baumannii
PDT002088777.1,470,470,Acinetobacter baumannii
PDT002013322.1,470,470,Acinetobacter baumannii
PDT002247595.1,470,470,Acinetobacter baumannii
PDT002294598.1,470,470,Acinetobacter baumannii
PDT001241085.1,470,470,Acinetobacter baumannii
PDT000354346.1,470,470,Acinetobacter baumannii
