target_acc,asm_acc
PDT002366266.1,GCA_041765385.1
PDT002383502.1,GCA_041927155.1
PDT002178265.1,GCA_039842935.1
PDT002178474.1,GCA_039847455.1
PDT002208313.1,GCA_040198055.1
PDT000439339.1,
PDT000443159.1,
PDT001370214.1,GCA_024457555.1
PDT001481611.1,GCA_026005935.1
PDT000369369.1,GCA_900514725.1
PDT000370224.1,GCA_900503905.1
PDT000668983.1,GCA_902157185.1
PDT000370118.1,GCA_900503595.1
PDT000098360.2,GCA_022316445.1
PDT000538540.1,GCA_022319805.1
PDT000423718.1,GCA_022294555.1
PDT000761845.1,
PDT001092119.1,GCA_021921205.1
PDT000425220.1,
PDT000614387.1,
PDT000613545.1,
PDT000763321.1,
PDT000883214.1,
PDT000884499.1,
PDT000749306.1,
PDT001274131.1,
PDT000675472.1,
PDT001216855.1,
PDT001216664.1,
PDT001369562.1,
PDT001265339.1,
PDT001266270.1,
PDT001141306.1,GCA_916164125.1
PDT000946959.1,
PDT001011219.1,GCA_021979575.1
PDT000489820.1,GCA_900775815.1
PDT002322508.1,
PDT001199262.1,
PDT001903029.1,
PDT002381621.1,GCA_041903345.1
PDT002289646.1,
PDT001592224.1,GCA_947662885.1
PDT000970761.1,GCA_016916595.1
PDT001947962.1,GCA_032869055.1
PDT002139503.1,GCA_038301505.1
PDT001675340.1,GCA_029511435.1
PDT002305458.1,
PDT000217092.1,GCA_002182525.1
PDT001786195.1,GCA_031018265.1
PDT002181242.1,GCA_039911365.1
PDT001469186.1,
PDT000692411.1,GCA_011037335.1
PDT002244880.1,GCA_040539515.1
PDT000715310.1,GCA_022191545.1
PDT001214405.2,GCA_025115685.1
PDT001278093.1,GCA_022790245.1
PDT000870550.1,
PDT000835603.2,GCA_014526165.1
PDT001020297.1,GCA_021955905.1
PDT001292598.1,GCA_023059285.1
PDT001046646.1,GCA_018444945.1
PDT002102187.1,GCA_037055165.1
PDT001286382.1,GCA_022991025.1
PDT001462447.1,GCA_025754395.1
PDT001120271.1,GCA_019793835.1
PDT001201757.1,GCA_021137935.1
PDT001299688.1,GCA_023314195.1
PDT001769457.1,GCA_947576395.1
PDT001151275.1,GCA_020478545.1
PDT001488472.1,GCA_026198655.1
PDT001324908.1,GCA_023657775.1
PDT001049107.1,GCA_021939855.1
PDT001087450.1,GCA_021931235.1
PDT001450991.1,GCA_025657115.1
PDT001771676.1,GCA_030186795.1
PDT002145609.1,GCA_038435905.1
PDT002280004.1,GCA_040990615.1
PDT001866012.1,GCA_030912895.1
PDT002017471.1,GCA_034085155.1
PDT002159299.1,GCA_039574065.1
PDT002333218.1,GCA_041401085.1
PDT002042286.1,GCA_034737595.1
PDT002373693.1,GCA_041861525.1
PDT002160514.1,GCA_039607475.1
PDT002160727.1,GCA_039611755.1
PDT002208306.1,GCA_040197915.1
PDT000176175.2,GCA_022305455.1
PDT001705257.1,GCA_030806665.1
PDT001214081.1,GCA_021853555.1
PDT001481623.1,GCA_026006175.1
PDT001481646.1,GCA_026006635.1
PDT000369853.1,GCA_900517325.1
PDT000369628.1,GCA_900514665.1
PDT000370071.1,GCA_900501795.1
PDT000370033.1,GCA_900502655.1
PDT000369118.1,GCA_900511785.1
PDT000438267.1,
PDT002369866.2,GCA_041860385.1
PDT001091791.1,GCA_021927045.1
PDT001091664.1,
PDT000723961.1,GCA_022183105.1
PDT000614331.1,
PDT000729026.1,GCA_902649665.1
PDT001191328.1,
PDT000489860.1,GCA_900776215.1
PDT001209725.1,
PDT001266639.1,
PDT000954764.1,GCA_905127455.1
PDT002383253.1,GCA_041926565.1
PDT001188754.1,
PDT001905035.1,
PDT001903448.1,GCA_032128255.1
PDT001905172.1,GCA_032065425.1
PDT002376975.1,GCA_041869945.1
PDT001208272.1,
PDT001375190.1,GCA_024514615.1
PDT002279418.1,GCA_964207545.1
PDT002118581.1,GCA_037433925.1
PDT001451568.3,GCA_025677045.3
PDT002097979.1,GCA_037009425.1
PDT001756240.2,GCA_031042995.2
PDT002116755.1,GCA_037393465.1
PDT001100909.1,GCA_022012275.1
PDT001151326.1,GCA_020479625.1
PDT000155020.2,
PDT001672339.1,GCA_029500535.1
PDT000875710.1,GCA_022070045.1
PDT000874650.1,GCA_022089085.1
PDT000277127.1,GCA_002866545.1
PDT000663084.1,GCA_009822395.1
PDT000731929.1,GCA_022181765.1
PDT000708258.1,GCA_011077815.1
PDT000871257.1,GCA_022125805.1
PDT001808849.1,GCA_030387805.1
PDT001289732.1,GCA_023023185.1
PDT001299645.2,GCA_023315075.2
PDT000437095.1,GCA_022260475.1
PDT001558315.1,GCA_027611165.1
PDT001386175.1,GCA_025042075.1
PDT001049130.1,GCA_021939495.1
PDT001593310.1,
PDT001844549.1,GCA_030675895.1
PDT001847440.1,GCA_031009665.1
PDT001991641.1,GCA_033800385.1
PDT001981624.1,GCA_033541755.1
PDT002043120.1,GCA_034744755.1
PDT002042479.1,GCA_034741495.1
PDT002127265.1,GCA_037630745.1
PDT002108096.1,GCA_037083955.1
PDT001092383.1,
PDT002381610.1,GCA_041903235.1
PDT002160693.1,GCA_039611075.1
PDT001704895.1,GCA_029877605.1
PDT001198343.1,GCA_021872515.1
PDT001820177.1,GCA_956465435.1
PDT001902763.1,GCA_032156945.1
PDT000140962.1,GCA_900093015.1
PDT000438294.1,
PDT000425257.1,
PDT001091652.1,GCA_021929275.1
PDT001902774.1,GCA_032156725.1
PDT000618525.1,
PDT000614609.1,
PDT000872928.1,
PDT000886732.1,
PDT000675025.1,
PDT001094907.1,GCA_021908355.1
PDT001209590.1,
PDT000880847.1,
PDT001265655.1,
PDT001266193.1,
PDT000675321.1,
PDT001218062.1,GCA_021821145.1
PDT001089714.1,GCA_021930735.1
PDT001558769.1,
PDT001489071.1,
PDT001891030.1,GCA_031624735.1
PDT001572412.1,
PDT002108117.1,GCA_963900335.1
PDT000471412.1,GCA_004310675.1
PDT001986229.1,GCA_033726815.1
PDT002341309.1,GCA_041509085.1
PDT001157395.9,GCA_021903495.3
PDT000814187.1,GCA_022170145.1
PDT002234100.1,GCA_040413965.1
PDT000928511.1,GCA_016481695.1
PDT000353542.1,GCA_022299015.1
PDT000874835.1,GCA_022085805.1
PDT000874698.1,GCA_022088225.1
PDT000536678.1,GCA_022322785.1
PDT000903557.1,GCA_015718695.1
PDT001384845.1,GCA_025049515.1
PDT001412311.1,GCA_024998355.1
PDT001079408.1,GCA_019053715.1
PDT001101251.1,GCA_019452255.1
PDT001462456.1,GCA_025754575.1
PDT001243227.1,GCA_022105355.1
PDT002029932.1,GCA_034363295.1
PDT000653042.1,GCA_022206805.1
PDT001708908.1,
PDT001716472.1,GCA_029914565.1
PDT002098677.1,GCA_036992735.1
PDT002159314.1,GCA_039574365.1
PDT002041748.1,GCA_034725895.1
PDT002042096.1,GCA_034733495.1
PDT002102126.1,GCA_037053955.1
PDT002127200.1,GCA_037628085.1
PDT002383239.1,GCA_041926155.1
PDT002383235.1,GCA_041922515.1
PDT002376984.1,GCA_041870055.1
PDT002178447.1,GCA_039846905.1
PDT002208264.1,GCA_040197075.1
PDT000440051.1,
PDT000160955.2,GCA_022307195.1
PDT000176182.2,GCA_022305315.1
PDT000874004.1,
PDT001481607.1,GCA_026005855.1
PDT000369399.1,GCA_900515045.1
PDT000369748.1,GCA_900515575.1
PDT001091820.1,
PDT001091933.1,GCA_021924905.1
PDT001092025.1,GCA_021923045.1
PDT000618495.1,
PDT000989506.1,GCA_021993255.1
PDT000944155.1,
PDT001586480.1,
PDT001470812.1,
PDT001558840.1,
PDT001865740.1,GCA_959612405.1
PDT002313719.1,
PDT001873479.1,GCA_031175735.1
PDT000070508.1,GCA_001061315.1
PDT002234109.1,GCA_040413005.1
PDT001488221.3,GCA_026251655.3
PDT000893700.3,GCA_022039175.3
PDT002255402.1,GCA_040735645.1
PDT000433194.1,GCA_022273495.1
PDT000216062.1,GCA_002167105.1
PDT000875639.1,GCA_022071365.1
PDT000877859.1,
PDT000615357.1,
PDT000435674.1,GCA_004010995.1
PDT000590019.1,
PDT001411148.1,GCA_025106965.1
PDT000220299.1,GCA_002205045.1
PDT000369598.1,GCA_900512905.1
PDT001282492.2,GCA_022852565.1
PDT001222929.1,GCA_021455385.1
PDT001370505.1,
PDT001370513.1,GCA_024473545.1
PDT001243644.1,GCA_022155305.1
PDT001579535.1,GCA_027885985.1
PDT001471049.1,GCA_025881805.1
PDT001366098.1,GCA_024438415.1
PDT002069412.1,GCA_036290985.1
PDT002227188.1,GCA_040279405.1
PDT001649951.1,GCA_028894075.1
PDT001661800.1,GCA_029214665.1
PDT001727354.1,GCA_029955985.1
PDT000433210.1,GCA_022273155.1
PDT001982196.1,GCA_033547615.1
PDT002063370.1,GCA_034424095.1
PDT000662920.1,GCA_902507975.1
PDT002178376.1,GCA_039845195.1
PDT002178320.1,GCA_039844035.1
PDT002160601.1,GCA_039609205.1
PDT002160550.1,GCA_039608195.1
PDT001198226.1,GCA_021874835.1
PDT000369642.1,GCA_900515705.1
PDT000443010.1,GCA_022232605.1
PDT000537646.1,GCA_022320725.1
PDT002369872.2,GCA_041860445.1
PDT000674744.1,GCA_022203145.1
PDT000723882.1,GCA_022183605.1
PDT000632669.1,
PDT000595131.1,GCA_900538175.1
PDT001216734.1,
PDT000715714.1,GCA_022188005.1
PDT000538338.1,
PDT001265806.1,
PDT001011546.1,GCA_021975395.1
PDT001011217.1,
PDT001094083.1,
PDT001903225.1,GCA_032042455.1
PDT001903194.1,GCA_032133835.1
PDT002278537.1,
PDT002032680.1,GCA_034433635.1
PDT001829626.1,GCA_031013905.1
PDT000540593.1,
PDT001561910.3,GCA_027867085.3
PDT000433772.1,GCA_022270335.1
PDT000574949.1,GCA_008119805.1
PDT000903530.1,GCA_015718145.1
PDT000381700.1,GCA_003573795.1
PDT001100879.1,GCA_022010395.1
PDT001106560.1,GCA_019483305.1
PDT002136042.1,
PDT000875882.1,GCA_022066785.1
PDT001658808.1,GCA_029111325.1
PDT001259448.1,GCA_022534295.1
PDT001289413.1,GCA_023030365.1
PDT001289450.1,GCA_023028465.1
PDT001283025.1,GCA_022863215.1
PDT001370442.1,GCA_024452425.1
PDT001256433.1,GCA_022402305.1
PDT001269974.1,GCA_022585945.1
PDT001327230.2,GCA_023700655.1
PDT001359273.1,GCA_024237135.1
PDT001359422.1,GCA_024240655.1
PDT000893056.1,GCA_015548235.1
PDT001661811.1,GCA_029214485.1
PDT002156980.1,
PDT002257093.1,GCA_040715605.1
PDT002097614.1,
PDT002278396.1,
PDT002373752.1,GCA_041863115.1
PDT002178334.1,GCA_039844315.1
PDT002160637.1,GCA_039609935.1
PDT001991712.1,GCA_033801805.1
PDT002239661.1,GCA_040438085.1
PDT002237474.1,GCA_040430425.1
PDT000137808.2,
PDT001198228.1,GCA_021874855.1
PDT001481584.1,GCA_026005335.1
PDT000423544.1,GCA_022297655.1
PDT000543401.1,GCA_902163245.1
PDT001198560.1,
PDT001091615.1,GCA_021929815.1
PDT002347469.1,
PDT000723906.1,GCA_022183585.1
PDT000613574.1,
PDT000723908.1,
PDT000439348.1,
PDT000411423.1,GCA_900608315.1
PDT001137082.1,GCA_020120075.1
PDT001193809.1,
PDT001194475.1,
PDT001194583.1,
PDT000887763.1,
PDT001223094.1,GCA_021461285.1
PDT001266520.1,
PDT001902836.1,GCA_032155585.1
PDT002278796.1,
PDT001558761.1,
PDT001861450.1,GCA_956473675.1
PDT000746448.1,
PDT001769463.1,GCA_947576815.1
PDT001365238.3,GCA_024365975.3
PDT001810372.1,GCA_031016765.1
PDT000868333.4,
PDT002278126.1,GCA_040972765.1
PDT001349605.1,GCA_023920325.1
PDT000417715.1,GCA_003937105.1
PDT001672312.1,GCA_029501015.1
PDT002032628.1,GCA_034439175.1
PDT001250874.1,GCA_022229125.1
PDT002203453.1,
PDT001299678.2,GCA_023314395.2
PDT001323819.1,GCA_023684565.1
PDT001317326.1,GCA_023589165.1
PDT001269965.1,GCA_022585755.1
PDT001372824.1,GCA_024434375.1
PDT000858286.1,GCA_022152565.1
PDT002026171.1,
PDT002041812.1,GCA_034727655.1
PDT002127275.1,GCA_037631125.1
PDT002134220.1,
PDT002381585.1,GCA_041902965.1
PDT002160581.1,GCA_039608815.1
PDT002160585.1,GCA_039608895.1
PDT002251015.1,GCA_040690235.1
PDT000440188.1,
PDT000537892.1,
PDT001198676.1,
PDT000538556.1,GCA_022355165.1
PDT000369896.1,GCA_900500825.1
PDT000484715.1,GCA_900501675.1
PDT000536386.1,
PDT000615065.1,
PDT000989489.1,GCA_021993725.1
PDT001216801.1,
PDT000893332.1,
PDT001209799.1,
PDT001209681.1,
PDT001266328.1,
PDT001274310.1,
PDT000946988.1,
PDT001011446.1,
PDT002381601.1,GCA_041903145.1
PDT002301767.1,
PDT002355920.1,
PDT001660933.1,GCA_029217895.1
PDT000852590.1,GCA_014835265.1
PDT001601427.3,GCA_028451185.3
PDT002160256.1,GCA_039604935.1
PDT002094130.1,GCA_036942245.1
PDT000433208.1,GCA_022273275.1
PDT000875225.1,GCA_022079755.1
PDT000876198.1,GCA_022061385.1
PDT000876121.1,GCA_022062825.1
PDT000869559.1,
PDT001366507.1,GCA_024376595.1
PDT000941846.1,GCA_016754525.1
PDT001087405.1,GCA_021932135.1
PDT001265762.1,
PDT000715462.1,GCA_022188905.1
PDT000630107.1,GCA_022212245.1
PDT001411217.1,GCA_025095135.1
PDT001002339.1,GCA_017814775.1
PDT001019855.1,GCA_021964865.1
PDT001019876.1,GCA_021964515.1
PDT000992755.1,GCA_017597165.1
PDT000492470.1,GCA_900978065.1
PDT001289259.1,GCA_023032485.1
PDT001289523.1,GCA_023027285.1
PDT001228129.1,GCA_021520175.1
PDT001299658.2,GCA_023314815.2
PDT001244021.1,GCA_022029035.1
PDT000437072.1,GCA_022260795.1
PDT001359277.1,GCA_024237235.1
PDT002376810.1,
PDT001485892.1,GCA_026163105.1
PDT001580427.1,GCA_027948625.1
PDT002096625.2,GCA_036947695.1
PDT002058712.1,GCA_035829975.1
PDT002290758.1,
PDT002152197.1,GCA_038901495.1
PDT001820147.1,GCA_030480585.1
PDT002029125.1,GCA_034407065.1
PDT002042327.1,GCA_034738415.1
PDT002041866.1,GCA_034729395.1
PDT001365218.1,
PDT002273680.1,GCA_040919625.1
PDT001011638.1,GCA_021974215.1
PDT002369450.1,GCA_041860275.1
PDT002160559.1,GCA_039608375.1
PDT002178359.1,GCA_039844845.1
PDT000848343.2,GCA_014763075.2
PDT001003356.1,GCA_021983855.1
PDT001703967.1,GCA_031053695.1
PDT000929649.1,
PDT000577657.1,
PDT000577621.1,
PDT000536405.1,
PDT000536290.1,
PDT001703837.1,GCA_031054335.1
PDT001092410.1,GCA_021917335.1
PDT001011523.1,
PDT000595286.1,GCA_900560665.1
PDT000886613.1,
PDT001777286.1,
PDT001587360.1,
PDT001548773.1,
PDT001369661.1,
PDT001903369.1,GCA_032042235.1
PDT001375202.1,GCA_024514495.1
PDT002356279.1,
PDT001794892.2,
PDT000172105.4,GCA_001902875.4
PDT000875050.1,GCA_022082135.1
PDT000875900.1,GCA_022066485.1
PDT000434492.1,GCA_022270095.1
PDT000333204.1,GCA_003233875.1
PDT000217078.1,GCA_002182055.1
PDT001467834.1,GCA_025879685.1
PDT001137063.1,GCA_020119645.1
PDT001137016.1,GCA_020116155.1
PDT001137014.1,GCA_020116065.1
PDT001090259.1,GCA_019218565.1
PDT001214490.1,GCA_021842615.1
PDT000880918.1,
PDT000877590.1,
PDT001020382.1,GCA_021954605.1
PDT000857770.1,GCA_022166265.1
PDT000847972.2,GCA_014712525.1
PDT000948014.1,GCA_016780145.1
PDT001299793.1,GCA_023312655.1
PDT002371014.1,GCA_041860935.1
PDT001391449.1,GCA_024665735.1
PDT002030027.1,GCA_034365185.1
PDT002144257.1,GCA_038398245.1
PDT001865309.1,GCA_030918245.1
PDT001865961.1,GCA_030911905.1
PDT002000555.1,GCA_033900835.1
PDT002026191.1,
PDT002042246.1,GCA_034736775.1
PDT002019350.1,GCA_034223695.1
PDT002102102.1,GCA_037052545.1
PDT002134286.1,
PDT002340793.1,GCA_041448095.1
PDT000613542.1,
PDT000423775.1,GCA_022293655.1
PDT001198599.1,
PDT001958017.1,
PDT000614877.1,
PDT000919323.1,GCA_022031325.1
PDT001193796.1,
PDT001193572.1,
PDT001192194.1,
PDT001262785.1,GCA_022545095.1
PDT001268563.1,
PDT001266223.1,
PDT001266026.1,
PDT001902695.1,
PDT002279433.1,GCA_964207565.1
PDT002305444.1,
PDT001684040.4,GCA_029636185.4
PDT001874970.2,GCA_031237085.2
PDT000716991.1,
PDT000152032.2,GCA_022308645.1
PDT000589770.1,
PDT000932806.1,GCA_016614965.1
PDT000622473.3,
PDT000691534.1,GCA_011029575.1
PDT001884766.1,GCA_031525305.1
PDT001296795.1,GCA_023207455.1
PDT001557826.1,GCA_027894855.1
PDT001250619.1,GCA_022301655.1
PDT001359368.1,GCA_024239275.1
PDT001336652.1,GCA_023742555.1
PDT001580499.1,GCA_027947985.1
PDT002115692.1,GCA_037204825.1
PDT002290931.1,GCA_041029535.1
PDT002042109.1,GCA_034733755.1
PDT002191152.1,
PDT002379346.1,GCA_041897575.1
PDT002373760.1,GCA_041865715.1
PDT002160465.1,GCA_039606245.1
PDT002178367.1,GCA_039845005.1
PDT002178485.1,GCA_039847675.1
PDT001610757.1,GCA_028564215.1
PDT000440206.1,
PDT001198540.1,
PDT001091856.1,
PDT001091946.1,GCA_021924685.1
PDT001092216.1,
PDT001958237.1,GCA_033122225.1
PDT000745540.1,
PDT001586858.1,
PDT001267099.1,
PDT001468501.1,
PDT001558838.1,
PDT002305311.1,
PDT002160254.1,GCA_039604495.1
PDT002067685.1,GCA_036469995.1
PDT000143083.5,
PDT000308274.1,GCA_003057345.1
PDT001411171.1,GCA_025101705.1
PDT001087346.1,GCA_021933235.1
PDT001655905.1,GCA_029082125.1
PDT001007010.1,GCA_017973065.1
PDT001201725.1,GCA_021137035.1
PDT001299789.2,GCA_023312725.2
PDT001250663.1,GCA_022306675.1
PDT001766228.1,GCA_030128905.1
PDT001341986.1,GCA_023888175.1
PDT001558021.1,GCA_027608895.1
PDT001913353.1,GCA_032335015.1
PDT001661797.1,GCA_029214705.1
PDT001813071.2,GCA_030412885.1
PDT001807301.1,GCA_030382755.1
PDT001995342.1,GCA_033868275.1
PDT001490777.1,GCA_026271195.1
PDT001904928.1,GCA_032077105.1
PDT002160478.1,GCA_039606515.1
PDT002178266.1,GCA_039842955.1
PDT000949428.1,GCA_022016715.1
PDT000198694.1,GCA_900172065.1
PDT001706091.1,GCA_030789745.1
PDT001702383.1,GCA_030822315.1
PDT001481657.1,GCA_026006855.1
PDT000370643.1,GCA_900508025.1
PDT000541896.1,
PDT002369453.1,GCA_041860305.1
PDT000615078.1,
PDT000614687.1,
PDT000798623.1,
PDT001266867.1,
PDT000361092.1,GCA_900498745.1
PDT001194746.1,
PDT001927075.1,GCA_032720355.1
PDT001266619.1,
PDT001902877.1,GCA_032154495.1
PDT001467936.1,GCA_025878165.1
PDT001908926.2,GCA_032263705.2
PDT000948021.1,GCA_016792385.1
PDT000144350.2,GCA_001701425.2
PDT000155024.2,
PDT000685960.1,GCA_010598085.1
PDT001278087.1,GCA_022790115.1
PDT001125903.2,GCA_019900345.2
PDT000864953.1,GCA_014893355.1
PDT002230702.1,GCA_040292605.1
PDT001296780.1,GCA_023207735.1
PDT001278018.1,GCA_022760655.1
PDT001261290.1,GCA_022498545.1
PDT001618916.1,GCA_028681765.1
PDT001409672.1,GCA_024917595.1
PDT001557917.1,GCA_027893375.1
PDT001490478.1,GCA_026223265.1
PDT002053215.1,
PDT001573891.1,GCA_027660805.1
PDT002094531.1,GCA_036908915.1
PDT001268903.1,
PDT002127282.1,GCA_037631385.1
PDT001092100.1,GCA_021921565.1
PDT002160512.1,GCA_039607415.1
PDT002178489.1,GCA_039847775.1
PDT000155100.1,GCA_900084315.1
PDT000874046.1,
PDT001704492.1,GCA_034682705.1
PDT001157373.1,GCA_020525845.1
PDT000707858.1,
PDT000783421.1,
PDT000613642.1,
PDT000613795.1,
PDT000361048.1,GCA_900498485.1
PDT000887840.1,
PDT000886394.2,
PDT001191390.1,
PDT001007792.1,
PDT001468873.1,
PDT001196924.1,GCA_021878735.1
PDT001468508.1,
PDT002356376.1,
PDT001398226.1,GCA_024862875.1
PDT002023757.1,GCA_034296035.1
PDT000435132.1,GCA_022266775.1
PDT000336622.1,GCA_003261805.1
PDT001808857.1,GCA_030388005.1
PDT000875563.1,GCA_022073485.1
PDT000283195.1,GCA_002901335.1
PDT000424810.1,GCA_003966075.1
PDT001087339.1,
PDT001202985.1,GCA_021166055.1
PDT000595117.1,GCA_008704045.1
PDT001225211.1,GCA_021494325.1
PDT001020122.1,GCA_021959565.1
PDT001462446.1,GCA_025754355.1
PDT001958550.1,GCA_033121865.1
PDT002317662.1,
PDT001289278.1,GCA_023030305.1
PDT001227550.1,GCA_021794945.1
PDT001299837.1,GCA_023311715.1
PDT001250622.1,GCA_022308275.1
PDT002279515.1,GCA_040982775.1
PDT000371738.1,GCA_003437295.1
PDT001737473.1,GCA_030024855.1
PDT001865951.1,GCA_030911665.1
PDT001292621.1,GCA_023062815.1
PDT002178519.1,GCA_039848375.1
PDT002091400.1,
PDT002040258.1,GCA_034651735.1
PDT000176166.2,GCA_022305895.1
PDT000442203.1,
PDT000427397.1,GCA_022289795.1
PDT001092075.1,GCA_021921905.1
PDT001091840.1,
PDT000613736.1,
PDT000614011.1,
PDT000922258.1,
PDT000884683.1,
PDT001192374.1,
PDT000884483.1,
PDT000886664.1,
PDT001365220.1,
PDT000947005.1,
PDT001185161.2,GCA_905330495.2
PDT002376969.1,GCA_041869885.1
PDT001903397.1,GCA_032044705.1
PDT001958011.1,GCA_033123585.1
PDT002081162.1,
PDT000906514.1,GCA_015831445.1
PDT001744135.2,GCA_031046175.2
PDT000864229.3,GCA_022144125.3
PDT002263907.1,GCA_040834295.1
PDT000766460.4,
PDT000719301.1,GCA_012030295.1
PDT000433204.1,
PDT000433126.1,GCA_022274735.1
PDT001808874.1,GCA_030389785.1
PDT000217072.1,GCA_002181895.1
PDT002290987.1,GCA_041030635.1
PDT000852562.1,GCA_014834745.1
PDT001141122.1,GCA_021904895.1
PDT001211156.1,GCA_021262525.1
PDT001243663.1,GCA_022159105.1
PDT001244952.1,GCA_022141725.1
PDT001292558.1,GCA_022968735.1
PDT001318020.1,GCA_023573705.1
PDT001558380.1,GCA_027615155.1
PDT001557976.1,GCA_027884925.1
PDT001228174.1,GCA_021530505.1
PDT001655863.1,GCA_029079465.1
PDT002098655.1,GCA_036992315.1
PDT002022338.1,GCA_034259225.1
PDT002042323.1,GCA_034738335.1
PDT002034369.1,GCA_034461765.1
PDT002127228.1,GCA_037629175.1
PDT001092247.1,GCA_021919565.1
PDT002383755.1,
PDT000132971.2,GCA_900085055.1
PDT001705443.1,GCA_030802325.1
PDT000370174.1,GCA_900504725.1
PDT000427406.1,GCA_022289545.1
PDT000614944.1,
PDT000872970.1,
PDT000873049.1,
PDT001193710.1,
PDT001777251.1,
PDT001587376.1,
PDT001470776.1,
PDT001269562.1,
PDT000878326.1,GCA_015207945.1
PDT000878347.1,GCA_015209285.1
PDT001418223.3,GCA_028058115.3
PDT000218052.4,
PDT001137055.1,GCA_020119385.1
PDT000663080.1,GCA_009822035.1
PDT001012059.1,GCA_018137145.1
PDT001816710.1,GCA_030443935.1
PDT002032653.1,GCA_034436955.1
PDT002032671.1,
PDT001296788.2,GCA_023207555.2
PDT001366416.1,GCA_024428855.1
PDT001557951.1,GCA_027892595.1
PDT001940696.1,GCA_032742015.1
PDT002096701.2,GCA_036950965.1
PDT000822705.1,GCA_014287195.1
PDT002098686.1,GCA_036992925.1
PDT002291148.1,GCA_041033845.1
PDT001921731.1,GCA_032460665.1
PDT002086283.1,GCA_036859005.1
PDT002066786.1,GCA_036236915.1
PDT001091749.1,GCA_021927685.1
PDT002178310.1,GCA_039843835.1
PDT002255707.1,
PDT002251008.1,GCA_040690125.1
PDT002250992.1,GCA_040689125.1
PDT002042428.1,GCA_034740455.1
PDT000370692.1,GCA_900508915.1
PDT000370476.1,GCA_900506325.1
PDT000426210.1,
PDT000438564.1,
PDT001091800.1,GCA_021926905.1
PDT000674682.1,
PDT000615139.1,
PDT000884680.1,
PDT001491616.1,
PDT001038255.1,
PDT000716574.1,GCA_022186025.1
PDT001777274.1,
PDT000954793.1,GCA_905128595.1
PDT001011272.1,GCA_021978755.1
PDT001188738.1,
PDT001905126.1,
PDT001347351.1,GCA_023982715.1
PDT001469128.1,
PDT001954072.1,
PDT001865670.1,GCA_956482285.1
PDT001166433.1,GCA_028062715.1
PDT001126948.2,GCA_022011575.2
PDT000903552.1,GCA_015718575.1
PDT002017072.1,GCA_034156225.1
PDT001366179.1,GCA_024435015.1
PDT001844522.1,GCA_030675375.1
PDT002117531.1,GCA_037283275.1
PDT002113439.1,GCA_037165105.1
PDT002086239.1,GCA_036857185.1
PDT001905129.1,GCA_032067485.1
PDT000650089.1,GCA_022208425.1
PDT000370702.1,GCA_900509035.1
PDT000369085.1,GCA_900509885.1
PDT000614083.1,
PDT000715763.1,
PDT001586668.1,
PDT001216940.1,
PDT001209684.1,
PDT001011205.1,GCA_021979775.1
PDT001611627.1,GCA_028554935.1
PDT001185217.2,GCA_905331415.2
PDT001902984.1,GCA_032137655.1
PDT001864074.1,GCA_956480675.1
PDT000893773.3,GCA_022038455.3
PDT002116937.1,GCA_037401975.1
PDT000893580.3,GCA_022039535.3
PDT000155009.2,
PDT000875054.1,GCA_022082055.1
PDT001359414.1,GCA_024240495.1
PDT000236088.1,GCA_002264195.1
PDT000730295.1,GCA_012952405.1
PDT000422605.1,GCA_003957455.1
PDT000941807.1,GCA_016753735.1
PDT002154523.1,GCA_039042235.1
PDT000923152.1,
PDT001411045.1,GCA_025102465.1
PDT001411130.1,GCA_025095775.1
PDT001308054.1,GCA_023453095.1
PDT000785609.1,GCA_022171945.1
PDT001317618.1,GCA_023592645.1
PDT001261374.1,GCA_022497325.1
PDT001366439.1,GCA_024430135.1
PDT001450996.1,GCA_025657205.1
PDT001580432.1,GCA_027949565.1
PDT001807306.1,GCA_030382925.1
PDT002134085.1,
PDT002244974.1,GCA_040562585.1
PDT001011573.1,GCA_021975075.1
PDT000423596.1,GCA_022296715.1
PDT000535541.1,
PDT000613671.1,
PDT001204114.1,
PDT000613716.1,
PDT000614384.1,
PDT000884461.1,
PDT001192467.1,
PDT000946968.1,
PDT001266011.1,
PDT001141228.1,GCA_916161245.1
PDT001903271.1,
PDT001468457.1,
PDT001491643.1,
PDT002108113.1,GCA_963900375.1
PDT000136584.2,GCA_022311615.1
PDT000893521.3,GCA_022040495.3
PDT000141683.4,
PDT001663516.1,GCA_029274285.1
PDT000274020.1,GCA_002845925.1
PDT000574951.1,GCA_008119815.1
PDT002290941.1,GCA_041029725.1
PDT000870144.2,GCA_022056985.1
PDT001019631.1,GCA_021968995.1
PDT000914449.1,GCA_016055575.1
PDT001288968.1,
PDT001289453.1,GCA_023028765.1
PDT001226984.1,GCA_021515615.1
PDT001244818.1,GCA_022120075.1
